,area,price_sqm,asking_price,nbr_rooms,living_space,rent,additional,year_built,closing_price,bi_area,price_inc_percent,time
59,sodermalm,76829.0,6300000.0,3.0,82.0,4019.0,5051.0,1966.0,6300000,0.0,0.0,0.9968676585747847
60,sodermalm,95714.0,10050000.0,3.0,105.0,5427.0,11000.0,1914.0,10050000,0.0,0.0,0.9968676585747847
61,kungsholmen,85263.0,3995000.0,2.0,57.0,1380.0,6000.0,1912.0,4860000,0.0,0.2165206508135169,0.9968676585747847
62,gardet,79787.0,3750000.0,2.0,47.0,2449.0,0.0,1936.0,3750000,0.0,0.0,0.9968676585747847
63,kungsholmen,86029.0,2575000.0,2.0,34.0,1776.0,0.0,1931.0,2925000,0.0,0.13592233009708735,0.9968676585747847
64,lilla_essingen,84286.0,2495000.0,2.0,35.0,2439.0,6616.0,1940.0,2950000,0.0,0.18236472945891785,0.9968676585747847
65,sodermalm,88889.0,3495000.0,2.0,45.0,1548.0,0.0,1929.0,4000000,0.0,0.14449213161659513,0.9968676585747847
66,kungsholmen,107353.0,3650000.0,1.0,34.0,1883.0,4632.0,1929.0,3650000,0.0,0.0,0.9964761158966328
67,gardet,91837.0,4700000.0,2.0,49.0,2864.0,0.0,2016.0,4500000,0.0,-0.0425531914893617,0.9964761158966328
68,kungsholmen,80952.0,4195000.0,2.0,52.5,2557.0,2700.0,2012.0,4250000,0.0,0.013110846245530394,0.9964761158966328
69,kungsholmen,73295.0,6450000.0,4.0,88.0,4981.0,0.0,2015.0,6450000,0.0,0.0,0.9964761158966328
70,kungsholmen,87778.0,4050000.0,2.0,45.0,3378.0,4200.0,1936.0,3950000,0.0,-0.02469135802469136,0.9964761158966328
71,kungsholmen,101471.0,2995000.0,1.0,34.0,1403.0,5160.0,1927.0,3450000,0.0,0.15191986644407346,0.9964761158966328
72,kungsholmen,100000.0,2995000.0,1.0,34.0,936.0,5400.0,1912.0,3400000,0.0,0.1352253756260434,0.9964761158966328
73,ostermalm,87879.0,5775000.0,2.0,66.0,2343.0,0.0,1973.0,5800000,0.0,0.004329004329004329,0.9964761158966328
74,ostermalm,103333.0,6250000.0,3.0,60.0,2504.0,11472.0,1915.0,6200000,0.0,-0.008,0.9964761158966328
75,sodermalm,63208.0,3250000.0,2.0,53.0,3435.0,4680.0,1938.0,3350000,0.0,0.030769230769230767,0.9964761158966328
76,ostermalm,154255.0,14500000.0,3.0,94.0,3842.0,10000.0,1883.0,14500000,0.0,0.0,0.9964761158966328
77,vasastan,87681.0,5495000.0,3.0,69.0,3576.0,7500.0,1969.0,6050000,0.0,0.10100090991810737,0.9964761158966328
78,sodermalm,82353.0,5250000.0,2.0,68.0,2511.0,0.0,1924.0,5600000,0.0,0.06666666666666668,0.9964761158966328
79,sodermalm,100000.0,4700000.0,2.0,47.0,2926.0,4992.0,1929.0,4700000,0.0,0.0,0.9964761158966328
80,vasastan,88793.0,4475000.0,2.0,58.0,3780.0,3600.0,1891.0,5150000,0.0,0.15083798882681565,0.9964761158966328
81,vasastan,97368.0,5550000.0,2.0,57.0,3574.0,0.0,2019.0,5550000,0.0,0.0,0.9964761158966328
82,sodermalm,110000.0,2195000.0,1.0,25.0,1334.0,4200.0,1943.0,2750000,0.0,0.2528473804100228,0.9960845732184808
83,sodermalm,105417.0,4295000.0,2.0,48.0,1475.0,11100.0,1927.0,5060000,0.0,0.1781140861466822,0.9960845732184808
84,sodermalm,81776.0,6695000.0,4.0,107.0,6020.0,7800.0,1983.0,8750000,0.0,0.3069454817027633,0.9960845732184808
85,sodermalm,91429.0,2900000.0,1.0,35.0,2056.0,5928.0,1930.0,3200000,0.0,0.10344827586206896,0.9960845732184808
86,sodermalm,91489.0,3795000.0,2.0,47.0,2535.0,3960.0,1931.0,4300000,0.0,0.13306982872200265,0.9960845732184808
87,lilla_essingen,93000.0,1995000.0,1.0,25.0,1229.0,4200.0,1937.0,2325000,0.0,0.16541353383458646,0.9960845732184808
88,sodermalm,87931.0,4295000.0,3.0,58.0,2881.0,0.0,1931.0,5100000,0.0,0.18742724097788127,0.9960845732184808
89,vasastan,114000.0,2750000.0,1.0,30.0,1430.0,4800.0,1928.0,3420000,0.0,0.2436363636363636,0.9960845732184808
90,sodermalm,75439.0,3995000.0,2.0,57.0,2796.0,8269.0,1927.0,4300000,0.0,0.07634543178973717,0.9960845732184808
91,kungsholmen,97000.0,2995000.0,1.0,38.0,1370.0,0.0,1934.0,3686000,0.0,0.2307178631051753,0.9960845732184808
92,kungsholmen,92813.0,2450000.0,1.0,32.0,2239.0,1000.0,1941.0,2970000,0.0,0.21224489795918366,0.9960845732184808
93,kungsholmen,73171.0,5250000.0,3.0,82.0,4838.0,4800.0,2006.0,6000000,0.0,0.14285714285714285,0.9960845732184808
94,kungsholmen,92188.0,2875000.0,1.0,32.0,2110.0,2400.0,1935.0,2950000,0.0,0.026086956521739132,0.9960845732184808
95,kungsholmen,88043.0,4050000.0,2.0,46.0,2222.0,5200.0,1929.0,4050000,0.0,0.0,0.9960845732184808
96,kungsholmen,83673.0,3495000.0,2.0,49.0,1796.0,0.0,1906.0,4100000,0.0,0.17310443490701002,0.9960845732184808
97,kungsholmen,86190.0,3350000.0,2.0,42.0,2233.0,7063.0,1936.0,3620000,0.0,0.08059701492537312,0.9960845732184808
98,gardet,96000.0,6495000.0,3.0,75.0,2717.0,0.0,1938.0,7200000,0.0,0.10854503464203233,0.9960845732184808
99,vasastan,87921.0,6995000.0,4.0,89.0,4186.0,9564.0,1889.0,7825000,0.0,0.11865618298784847,0.9960845732184808
100,ostermalm,95385.0,6000000.0,2.0,65.0,2167.0,0.0,1973.0,6200000,0.0,0.03333333333333333,0.9960845732184808
101,ostermalm,102966.0,5895000.0,2.0,59.0,2735.0,0.0,1947.0,6075000,0.0,0.03053435114503817,0.9960845732184808
102,vasastan,102645.0,5695000.0,3.0,60.5,2836.0,0.0,1905.0,6210000,0.0,0.09043020193151888,0.9960845732184808
103,ostermalm,80667.0,5750000.0,3.0,75.0,4271.0,8180.0,1934.0,6050000,0.0,0.052173913043478265,0.9960845732184808
104,kungsholmen,108571.0,2995000.0,2.0,35.0,2229.0,5664.0,1926.0,3800000,0.0,0.2687813021702838,0.9956930305403289
105,kungsholmen,86076.0,2950000.0,1.0,39.5,2073.0,3620.0,1927.0,3400000,0.0,0.15254237288135594,0.9956930305403289
106,kungsholmen,100000.0,5495000.0,2.0,65.0,2329.0,15816.0,1884.0,6500000,0.0,0.18289353958143767,0.9956930305403289
107,vasastan,108766.0,6995000.0,3.0,77.0,3305.0,7200.0,1987.0,8375000,0.0,0.19728377412437456,0.9956930305403289
108,vasastan,106176.0,2995000.0,1.0,34.0,795.0,4800.0,1918.0,3610000,0.0,0.20534223706176966,0.9956930305403289
109,vasastan,88342.0,17250000.0,6.0,193.0,6698.0,16492.0,1886.0,17050000,0.0,-0.011594202898550723,0.9956930305403289
110,kungsholmen,130000.0,2450000.0,1.0,25.0,712.0,0.0,1899.0,3250000,11.0,0.32653061224489793,0.9956930305403289
111,vasastan,89868.0,2495000.0,1.0,38.0,1365.0,4200.0,1909.0,3415000,0.0,0.3687374749498998,0.9956930305403289
112,vasastan,120000.0,8695000.0,3.0,92.0,3578.0,15360.0,1896.0,11040000,0.0,0.26969522714203564,0.9956930305403289
113,vasastan,104839.0,2650000.0,1.0,31.0,1329.0,0.0,1881.0,3250000,0.0,0.22641509433962265,0.9956930305403289
114,vasastan,110370.0,2895000.0,1.0,27.0,1285.0,3000.0,1929.0,2980000,0.0,0.02936096718480138,0.9956930305403289
115,vasastan,114706.0,6795000.0,3.0,68.0,2348.0,7770.0,1924.0,7800000,0.0,0.1479028697571744,0.9956930305403289
116,vasastan,102056.0,9995000.0,4.5,107.0,5568.0,0.0,1886.0,10920000,0.0,0.09254627313656827,0.9956930305403289
117,kungsholmen,84783.0,3195000.0,2.0,46.0,2095.0,0.0,1979.0,3900000,0.0,0.2206572769953052,0.9956930305403289
118,gardet,108929.0,2995000.0,1.0,28.0,1362.0,4800.0,1938.0,3050000,0.0,0.018363939899833055,0.9956930305403289
119,kungsholmen,81250.0,4795000.0,2.0,60.0,3057.0,0.0,1924.0,4875000,0.0,0.016684045881126174,0.9956930305403289
120,kungsholmen,104651.0,3750000.0,2.0,43.0,2345.0,3000.0,1932.0,4500000,0.0,0.2,0.9956930305403289
121,vasastan,104945.0,8250000.0,3.0,91.0,2835.0,0.0,1925.0,9550000,0.0,0.15757575757575756,0.9956930305403289
122,sodermalm,91304.0,3650000.0,2.0,46.0,1968.0,5000.0,1913.0,4200000,0.0,0.1506849315068493,0.9956930305403289
123,sodermalm,100741.0,2395000.0,1.0,27.0,565.0,3960.0,1928.0,2720000,0.0,0.13569937369519833,0.9956930305403289
124,ostermalm,116265.0,19000000.0,5.0,166.0,4608.0,0.0,1919.0,19300000,0.0,0.015789473684210527,0.9956930305403289
125,sodermalm,78571.0,3300000.0,1.0,42.0,2381.0,0.0,1942.0,3300000,0.0,0.0,0.9956930305403289
126,sodermalm,86081.0,2800000.0,1.5,37.0,2385.0,3180.0,1937.0,3185000,0.0,0.1375,0.9956930305403289
127,ostermalm,140132.0,8950000.0,3.0,76.0,2859.0,0.0,1896.0,10650000,8.0,0.18994413407821228,0.9956930305403289
128,ostermalm,73404.0,7500000.0,4.0,94.0,3538.0,0.0,1921.0,6900000,0.0,-0.08,0.9956930305403289
129,ostermalm,100543.0,4625000.0,2.0,46.0,1953.0,5304.0,1929.0,4625000,0.0,0.0,0.995301487862177
130,gardet,84848.0,2800000.0,1.0,33.0,1788.0,4200.0,2007.0,2800000,0.0,0.0,0.995301487862177
131,ostermalm,128333.0,3595000.0,2.0,30.0,1616.0,3900.0,1883.0,3850000,0.0,0.07093184979137691,0.995301487862177
132,gamla_stan,104412.0,3600000.0,2.0,34.0,1616.0,9000.0,1880.0,3550000,0.0,-0.013888888888888888,0.995301487862177
133,kungsholmen,82609.0,7475000.0,4.0,92.0,4498.0,5400.0,1903.0,7600000,0.0,0.016722408026755852,0.995301487862177
134,kungsholmen,94559.0,2795000.0,1.0,34.0,2671.0,3248.0,1934.0,3215000,0.0,0.15026833631484796,0.995301487862177
135,kungsholmen,81398.0,3595000.0,2.0,46.5,3615.0,4800.0,1938.0,3785000,0.0,0.052851182197496516,0.9949099451840251
136,gardet,61296.0,2950000.0,2.0,54.0,3606.0,0.0,1943.0,3310000,0.0,0.12203389830508475,0.9949099451840251
137,kungsholmen,90678.0,5350000.0,2.0,59.0,3718.0,5548.0,2017.0,5350000,0.0,0.0,0.9949099451840251
138,gardet,89344.0,5250000.0,3.0,61.0,3865.0,0.0,1934.0,5450000,0.0,0.0380952380952381,0.9945184025058731
139,gardet,106579.0,3450000.0,2.0,38.0,2426.0,4200.0,1938.0,4050000,0.0,0.17391304347826084,0.9945184025058731
140,sodermalm,100000.0,2295000.0,1.0,27.0,1799.0,6980.0,1929.0,2700000,0.0,0.17647058823529413,0.9945184025058731
141,sodermalm,84459.0,5590000.0,3.0,74.0,3480.0,4200.0,1926.0,6250000,0.0,0.1180679785330948,0.9945184025058731
142,gardet,108061.0,5395000.0,2.0,49.0,4117.0,0.0,2019.0,5295000,0.0,-0.018535681186283598,0.9945184025058731
143,vasastan,93966.0,4975000.0,2.0,58.0,2538.0,3000.0,1907.0,5450000,0.0,0.09547738693467336,0.9945184025058731
144,vasastan,98015.0,6250000.0,2.0,68.0,2624.0,6000.0,1897.0,6665000,0.0,0.0664,0.9945184025058731
145,ostermalm,93038.0,6995000.0,3.0,79.0,2170.0,5600.0,1938.0,7350000,0.0,0.050750536097212286,0.9945184025058731
146,gardet,80000.0,2495000.0,1.5,35.0,2083.0,0.0,2014.0,2800000,0.0,0.12224448897795592,0.9941268598277212
147,vasastan,83929.0,4495000.0,3.0,56.0,2800.0,0.0,1947.0,4700000,0.0,0.04560622914349277,0.9941268598277212
148,kungsholmen,89643.0,3575000.0,2.0,42.0,2269.0,0.0,1929.0,3765000,0.0,0.05314685314685315,0.9941268598277212
149,ostermalm,132432.0,1995000.0,1.0,18.5,1499.0,4285.0,1929.0,2450000,0.0,0.2280701754385965,0.9941268598277212
150,kungsholmen,80702.0,8975000.0,3.0,114.0,3739.0,9000.0,1988.0,9200000,0.0,0.02506963788300836,0.9941268598277212
151,kungsholmen,65615.0,10500000.0,5.0,158.5,5751.0,3000.0,2015.0,10400000,14.0,-0.009523809523809523,0.9941268598277212
152,ostermalm,94444.0,2995000.0,1.5,36.0,951.0,3720.0,1970.0,3400000,0.0,0.1352253756260434,0.9941268598277212
153,sodermalm,93171.0,3675000.0,1.0,41.0,2404.0,2760.0,1930.0,3820000,0.0,0.03945578231292517,0.9941268598277212
154,sodermalm,85938.0,3750000.0,2.0,48.0,2470.0,0.0,1917.0,4125000,0.0,0.1,0.9941268598277212
155,ostermalm,113158.0,3995000.0,1.5,38.0,1858.0,10500.0,1936.0,4300000,0.0,0.07634543178973717,0.9941268598277212
156,kungsholmen,89623.0,7995000.0,4.0,106.0,5299.0,0.0,1913.0,9500000,0.0,0.1882426516572858,0.9941268598277212
157,ostermalm,102128.0,4495000.0,2.0,47.0,1898.0,4500.0,1891.0,4800000,0.0,0.067853170189099,0.9941268598277212
158,kungsholmen,106452.0,2850000.0,1.0,31.0,1455.0,6600.0,1904.0,3300000,0.0,0.15789473684210525,0.9941268598277212
159,kungsholmen,120213.0,16950000.0,5.0,141.0,6115.0,22300.0,1927.0,16950000,0.0,0.0,0.9941268598277212
160,kungsholmen,76590.0,6795000.0,3.0,86.5,3412.0,4800.0,2015.0,6625000,0.0,-0.025018395879323037,0.9941268598277212
161,sodermalm,73663.0,6275000.0,3.0,86.0,4629.0,8730.0,2019.0,6335000,0.0,0.009561752988047808,0.9941268598277212
162,sodermalm,110630.0,10950000.0,5.0,127.0,4849.0,12000.0,1903.0,14050000,0.0,0.2831050228310502,0.9941268598277212
163,gardet,78243.0,5895000.0,3.0,74.0,3543.0,10356.0,2014.0,5790000,0.0,-0.017811704834605598,0.9941268598277212
164,sodermalm,87273.0,4800000.0,2.0,55.0,3358.0,7200.0,1926.0,4800000,0.0,0.0,0.9941268598277212
165,vasastan,93056.0,2795000.0,1.5,36.0,1367.0,0.0,1971.0,3350000,0.0,0.19856887298747766,0.9941268598277212
166,sodermalm,73288.0,4800000.0,3.0,73.0,4335.0,0.0,1991.0,5350000,0.0,0.11458333333333333,0.9941268598277212
167,vasastan,97778.0,4195000.0,2.0,45.0,1997.0,4000.0,1913.0,4400000,0.0,0.04886769964243146,0.9941268598277212
168,vasastan,84759.0,7750000.0,4.0,93.5,4805.0,7200.0,2018.0,7925000,0.0,0.022580645161290318,0.9941268598277212
169,kungsholmen,101220.0,3295000.0,2.0,41.0,1696.0,5548.0,1915.0,4150000,0.0,0.25948406676783003,0.9941268598277212
170,kungsholmen,79861.0,5495000.0,3.0,72.0,4530.0,10320.0,1935.0,5750000,0.0,0.04640582347588717,0.9941268598277212
171,kungsholmen,99444.0,5995000.0,3.0,72.0,2953.0,5900.0,1937.0,7160000,0.0,0.19432860717264386,0.9941268598277212
172,kungsholmen,98333.0,2495000.0,1.0,30.0,1692.0,1944.0,1931.0,2950000,0.0,0.18236472945891785,0.9941268598277212
173,kungsholmen,84615.0,7995000.0,4.0,104.0,4194.0,0.0,1911.0,8800000,0.0,0.10068792995622264,0.9941268598277212
174,kungsholmen,65839.0,5300000.0,3.0,80.5,3635.0,6252.0,1980.0,5300000,0.0,0.0,0.9937353171495693
175,vasastan,108333.0,3275000.0,1.5,36.0,1645.0,2940.0,1971.0,3900000,0.0,0.19083969465648856,0.9937353171495693
176,vasastan,93510.0,8995000.0,3.0,104.0,2299.0,0.0,1925.0,9725000,0.0,0.0811561978877154,0.9937353171495693
177,vasastan,96500.0,4695000.0,2.0,50.0,2750.0,400.0,2017.0,4825000,0.0,0.027689030883919063,0.9937353171495693
178,kungsholmen,93333.0,2350000.0,1.0,30.0,2424.0,2660.0,1936.0,2800000,0.0,0.1914893617021277,0.9937353171495693
179,kungsholmen,79012.0,3250000.0,1.0,40.5,2123.0,6600.0,1926.0,3200000,0.0,-0.015384615384615384,0.9937353171495693
180,kungsholmen,119820.0,2195000.0,1.0,22.2,884.0,0.0,1923.0,2660000,0.0,0.2118451025056948,0.9937353171495693
181,kungsholmen,98370.0,3995000.0,2.0,46.0,1018.0,0.0,1930.0,4525000,0.0,0.13266583229036294,0.9937353171495693
182,vasastan,91667.0,3750000.0,2.0,42.0,2891.0,1800.0,1929.0,3850000,0.0,0.02666666666666667,0.9937353171495693
183,kungsholmen,76543.0,2995000.0,1.0,40.5,2123.0,4200.0,1927.0,3100000,0.0,0.035058430717863104,0.9937353171495693
184,kungsholmen,89419.0,3495000.0,2.0,43.0,2882.0,8016.0,1930.0,3845000,0.0,0.10014306151645208,0.9937353171495693
185,kungsholmen,119444.0,1950000.0,1.0,18.0,1096.0,6420.0,1929.0,2150000,0.0,0.10256410256410256,0.9937353171495693
186,kungsholmen,96226.0,5100000.0,2.0,53.0,2895.0,8400.0,1927.0,5100000,0.0,0.0,0.9937353171495693
187,kungsholmen,87826.0,5900000.0,2.0,69.0,1938.0,4800.0,1906.0,6060000,0.0,0.02711864406779661,0.9937353171495693
188,kungsholmen,75000.0,2795000.0,2.0,39.0,2991.0,4200.0,1938.0,2925000,0.0,0.04651162790697674,0.9937353171495693
189,kungsholmen,122414.0,3700000.0,1.0,29.0,1992.0,3600.0,1911.0,3550000,0.0,-0.040540540540540536,0.9937353171495693
190,vasastan,92118.0,7495000.0,2.0,85.0,2878.0,6600.0,1893.0,7830000,0.0,0.04469646430953969,0.9937353171495693
191,sodermalm,84615.0,2850000.0,1.5,39.0,1331.0,0.0,1975.0,3300000,0.0,0.15789473684210525,0.9937353171495693
192,sodermalm,86053.0,2895000.0,1.5,38.0,1948.0,0.0,1927.0,3270000,0.0,0.12953367875647667,0.9937353171495693
193,gardet,104000.0,9750000.0,4.0,100.0,5256.0,0.0,2018.0,10400000,0.0,0.06666666666666668,0.9937353171495693
194,sodermalm,86071.0,2090000.0,1.0,28.0,2221.0,4000.0,1952.0,2410000,0.0,0.15311004784688995,0.9937353171495693
195,sodermalm,83231.0,4750000.0,2.0,65.0,3109.0,7800.0,1941.0,5410000,0.0,0.13894736842105262,0.9937353171495693
196,sodermalm,78814.0,4190000.0,2.0,59.0,2282.0,5400.0,1983.0,4650000,0.0,0.10978520286396183,0.9937353171495693
197,gardet,74242.0,4795000.0,3.0,66.0,2544.0,0.0,1963.0,4900000,0.0,0.021897810218978103,0.9937353171495693
198,gardet,79452.0,4995000.0,3.0,73.0,3954.0,4640.0,1966.0,5800000,0.0,0.16116116116116114,0.9937353171495693
199,gardet,113571.0,2550000.0,1.0,28.0,1167.0,0.0,1934.0,3180000,0.0,0.24705882352941175,0.9937353171495693
200,sodermalm,84368.0,2995000.0,2.0,43.5,2164.0,3000.0,2005.0,3670000,0.0,0.2253756260434057,0.9937353171495693
201,gardet,74000.0,3495000.0,2.0,50.0,2565.0,5600.0,1962.0,3700000,0.0,0.0586552217453505,0.9937353171495693
202,sodermalm,110000.0,2495000.0,1.0,27.0,1486.0,0.0,1939.0,2970000,0.0,0.1903807615230461,0.9937353171495693
203,sodermalm,102963.0,2350000.0,1.0,27.0,565.0,5500.0,1928.0,2780000,0.0,0.1829787234042553,0.9937353171495693
204,vasastan,97384.0,6850000.0,3.0,86.0,3710.0,2400.0,1974.0,8375000,0.0,0.22262773722627735,0.9937353171495693
205,vasastan,130208.0,9995000.0,3.0,96.0,2312.0,6420.0,1891.0,12500000,0.0,0.2506253126563281,0.9937353171495693
206,ostermalm,114912.0,5675000.0,2.0,57.0,2343.0,6000.0,1884.0,6550000,0.0,0.15418502202643172,0.9937353171495693
207,vasastan,97297.0,4950000.0,2.0,55.5,1894.0,13700.0,1904.0,5400000,0.0,0.09090909090909093,0.9933437744714174
208,vasastan,78750.0,6400000.0,3.0,80.0,3427.0,5640.0,1928.0,6300000,0.0,-0.015625,0.9933437744714174
209,vasastan,96923.0,8250000.0,4.0,91.0,3589.0,11900.0,1913.0,8820000,0.0,0.06909090909090909,0.9933437744714174
210,vasastan,109459.0,3295000.0,2.0,37.0,1866.0,0.0,1904.0,4050000,0.0,0.2291350531107739,0.9933437744714174
211,vasastan,80000.0,7250000.0,3.0,90.0,3747.0,0.0,1931.0,7200000,0.0,-0.006896551724137931,0.9933437744714174
212,vasastan,104571.0,6250000.0,3.0,70.0,3244.0,7200.0,1904.0,7320000,0.0,0.1712,0.9933437744714174
213,vasastan,112439.0,3750000.0,2.0,41.0,1663.0,0.0,1928.0,4610000,0.0,0.2293333333333333,0.9933437744714174
214,ostermalm,133607.0,16500000.0,4.0,122.0,5622.0,6408.0,1884.0,16300000,8.0,-0.01212121212121212,0.9933437744714174
215,ostermalm,156250.0,9900000.0,2.0,64.0,2273.0,0.0,1888.0,10000000,0.0,0.010101010101010102,0.9933437744714174
216,vasastan,89344.0,5250000.0,2.0,61.0,2697.0,0.0,1904.0,5450000,0.0,0.0380952380952381,0.9933437744714174
217,vasastan,90351.0,4495000.0,2.0,57.0,2520.0,0.0,1906.0,5150000,0.0,0.1457174638487208,0.9933437744714174
218,gardet,96552.0,7950000.0,3.5,87.0,2946.0,0.0,1932.0,8400000,0.0,0.05660377358490566,0.9933437744714174
219,sodermalm,104730.0,6495000.0,3.0,74.0,4299.0,0.0,1925.0,7750000,0.0,0.19322555812163206,0.9933437744714174
220,sodermalm,88101.0,2695000.0,2.0,39.5,2801.0,4841.0,1942.0,3480000,0.0,0.2912801484230056,0.9933437744714174
221,kungsholmen,74000.0,3395000.0,2.0,50.0,3277.0,1800.0,1934.0,3700000,0.0,0.0898379970544919,0.9933437744714174
222,sodermalm,118936.0,2795000.0,1.0,23.5,1243.0,3000.0,1913.0,2795000,0.0,0.0,0.9933437744714174
223,sodermalm,100940.0,11000000.0,6.0,133.0,4121.0,6180.0,1888.0,13425000,0.0,0.22045454545454546,0.9933437744714174
224,sodermalm,90909.0,3495000.0,2.0,44.0,2172.0,3245.0,1927.0,4000000,0.0,0.14449213161659513,0.9933437744714174
225,sodermalm,83333.0,3475000.0,2.0,48.0,2975.0,8200.0,1942.0,4000000,0.0,0.1510791366906475,0.9933437744714174
226,sodermalm,92105.0,6350000.0,2.0,76.0,3570.0,9000.0,1904.0,7000000,0.0,0.10236220472440943,0.9933437744714174
227,kungsholmen,69444.0,4395000.0,3.0,72.0,3682.0,4400.0,1932.0,5000000,0.0,0.13765642775881684,0.9933437744714174
228,sodermalm,87714.0,2495000.0,1.0,35.0,1181.0,4700.0,1880.0,3070000,0.0,0.23046092184368736,0.9933437744714174
229,sodermalm,74226.0,5250000.0,3.0,84.0,5068.0,0.0,1991.0,6235000,0.0,0.18761904761904766,0.9933437744714174
230,sodermalm,95714.0,2850000.0,1.0,35.0,1948.0,3000.0,1917.0,3350000,0.0,0.17543859649122806,0.9933437744714174
231,sodermalm,91586.0,4995000.0,2.0,61.8,1459.0,11000.0,1914.0,5660000,0.0,0.13313313313313313,0.9933437744714174
232,sodermalm,108000.0,4495000.0,2.0,50.0,2230.0,5622.0,1915.0,5400000,0.0,0.2013348164627364,0.9933437744714174
233,gardet,90385.0,4475000.0,3.0,52.0,2744.0,0.0,1932.0,4700000,0.0,0.05027932960893855,0.9933437744714174
234,kungsholmen,90141.0,2895000.0,1.0,35.5,1950.0,3400.0,1931.0,3200000,0.0,0.10535405872193436,0.9933437744714174
235,gardet,103226.0,2995000.0,2.0,31.0,1398.0,3600.0,1938.0,3200000,0.0,0.06844741235392321,0.9933437744714174
236,kungsholmen,64607.0,5495000.0,3.0,89.0,5004.0,12978.0,2011.0,5750000,0.0,0.04640582347588717,0.9933437744714174
237,kungsholmen,85607.0,7500000.0,3.0,107.0,4362.0,0.0,1904.0,9160000,0.0,0.22133333333333333,0.9933437744714174
238,kungsholmen,107292.0,2195000.0,1.0,24.0,1230.0,7572.0,1939.0,2575000,0.0,0.17312072892938496,0.9933437744714174
239,kungsholmen,94167.0,2995000.0,2.0,36.0,1870.0,5400.0,1938.0,3390000,0.0,0.1318864774624374,0.9929522317932654
240,sodermalm,98400.0,3995000.0,2.0,50.0,2379.0,5400.0,2008.0,4920000,0.0,0.23153942428035046,0.9929522317932654
241,sodermalm,91628.0,3595000.0,2.0,43.0,2838.0,3000.0,1939.0,3940000,0.0,0.09596662030598054,0.9929522317932654
242,sodermalm,101220.0,2995000.0,2.0,41.0,1950.0,0.0,1913.0,4150000,0.0,0.38564273789649417,0.9929522317932654
243,sodermalm,113158.0,2150000.0,1.0,19.0,1862.0,0.0,1940.0,2150000,0.0,0.0,0.9929522317932654
244,vasastan,121845.0,11600000.0,3.0,103.0,3991.0,8700.0,1888.0,12550000,7.0,0.08189655172413793,0.9929522317932654
245,kungsholmen,94622.0,4750000.0,2.5,59.5,1042.0,1200.0,1972.0,5630000,0.0,0.18526315789473685,0.9929522317932654
246,kungsholmen,110328.0,2950000.0,1.0,30.5,2455.0,1800.0,1934.0,3365000,0.0,0.14067796610169492,0.9929522317932654
247,kungsholmen,79211.0,2495000.0,1.5,38.0,1467.0,4800.0,1930.0,3010000,0.0,0.20641282565130264,0.9929522317932654
248,kungsholmen,65726.0,3700000.0,2.0,62.0,3607.0,4344.0,1989.0,4075000,0.0,0.10135135135135136,0.9929522317932654
249,kungsholmen,95625.0,2650000.0,1.5,32.0,2222.0,7180.0,1967.0,3060000,0.0,0.15471698113207547,0.9929522317932654
250,kungsholmen,83182.0,7995000.0,4.0,110.0,5294.0,0.0,1896.0,9150000,0.0,0.14446529080675422,0.9929522317932654
251,sodermalm,110345.0,4895000.0,2.0,58.0,2871.0,4800.0,1886.0,6400000,0.0,0.30745658835546474,0.9929522317932654
252,sodermalm,82444.0,6795000.0,3.0,90.0,5479.0,7056.0,1981.0,7420000,0.0,0.0919793966151582,0.9929522317932654
253,stora_essingen,94118.0,4995000.0,3.0,68.0,3772.0,15948.0,1942.0,6400000,0.0,0.2812812812812813,0.9929522317932654
254,vasastan,101754.0,5295000.0,3.0,57.0,2911.0,4800.0,1899.0,5800000,0.0,0.09537299338999056,0.9929522317932654
255,sodermalm,96000.0,4095000.0,2.0,50.0,2975.0,5400.0,1942.0,4800000,0.0,0.17216117216117216,0.9929522317932654
256,vasastan,97761.0,5495000.0,3.0,67.0,2821.0,5868.0,1968.0,6550000,0.0,0.19199272065514106,0.9929522317932654
257,vasastan,95143.0,2995000.0,1.0,35.0,1585.0,3820.0,1925.0,3330000,0.0,0.11185308848080132,0.9929522317932654
258,vasastan,104545.0,6995000.0,3.0,77.0,2722.0,0.0,1913.0,8050000,0.0,0.15082201572551826,0.9929522317932654
259,vasastan,107258.0,5295000.0,2.5,62.0,2544.0,5650.0,1928.0,6650000,0.0,0.2559017941454202,0.9929522317932654
260,gardet,112212.0,9250000.0,4.0,104.0,3878.0,2600.0,1938.0,11670000,0.0,0.2616216216216216,0.9929522317932654
261,gardet,100000.0,8800000.0,4.0,106.0,3578.0,0.0,1948.0,10600000,0.0,0.20454545454545456,0.9929522317932654
262,gardet,95345.0,4795000.0,3.0,58.0,3422.0,7200.0,1940.0,5530000,0.0,0.15328467153284672,0.9929522317932654
263,gardet,80645.0,2150000.0,2.0,31.0,1880.0,3400.0,1936.0,2500000,0.0,0.16279069767441862,0.9929522317932654
264,gardet,87778.0,2895000.0,1.0,36.0,2191.0,4776.0,1939.0,3160000,0.0,0.0915371329879102,0.9929522317932654
265,sodermalm,90000.0,2995000.0,1.5,40.0,901.0,0.0,1912.0,3600000,0.0,0.2020033388981636,0.9929522317932654
266,vasastan,111852.0,4895000.0,2.0,54.0,2178.0,4920.0,1896.0,6040000,0.0,0.2339121552604699,0.9929522317932654
