,Datum,Område,Pris per kvadratmeter,Begärt pris,Antal rum,Boarea,Avgift/månad,Driftskostnad,Byggår,Slutpris
4012,,Vasastan / Norrmalm,95922,7175000,3.5,74.8,809.0,4200.0,1891.0,7175000.0
4013,,ödermalm,136000,3400000,1.0,25.0,1413.0,5280.0,1930.0,3400000.0
4014,,Östermalm,117647,4000000,2.0,34.0,2133.0,5160.0,1906.0,4000000.0
4015,,ödermalm,90045,9995000,4.0,111.0,4901.0,15600.0,1924.0,9995000.0
4016,,Östermalm,98780,7900000,3.0,82.0,3505.0,9600.0,1884.0,8100000.0
4017,,Gamla stan,90698,7995000,3.0,86.0,4734.0,6700.0,1600.0,7800000.0
4018,,Vasastan,87500,2995000,1.0,36.0,2139.0,5400.0,1919.0,3150000.0
4019,,ödermalm,141803,16900000,3.0,122.0,0.0,10500.0,1961.0,17300000.0
4020,,Högalid,61176,2650000,2.0,51.0,4031.0,,,3120000.0
4021,,Hornstull,92500,2495000,1.0,30.0,2158.0,4500.0,1941.0,2775000.0
4022,,Maria,76543,6395000,3.0,81.0,2983.0,4500.0,1963.0,6200000.0
4023,,Kungsholmen / Thorildsplan,100435,1995000,1.0,23.0,1528.0,3000.0,1926.0,2310000.0
4024,,Kungsholmen,105357,5100000,2.0,56.0,3280.0,11.0,3600.0,1930.0
4025,,Kungsholmen,91537,5150000,2.0,57.9,2316.0,1296.0,1931.0,5300000.0
4026,,Röda Bergen,101724,2650000,1.0,29.0,1791.0,7176.0,1925.0,2950000.0
4027,,Kungsholmen,95758,2900000,1.0,33.0,1554.0,1440.0,1908.0,3160000.0
4028,,Kungsholmen,90244,3450000,2.0,41.0,3101.0,5400.0,1936.0,3700000.0
4029,,Vasastan,87273,9350000,3.0,110.0,2432.0,9720.0,1929.0,9600000.0
4030,,ödermalm,82083,8475000,5.0,106.6,3213.0,9360.0,1912.0,8750000.0
4031,,Vasastan,76111,3295000,2.0,45.0,2337.0,4800.0,1924.0,3425000.0
4032,,Vasastan,83333,6995000,4.0,84.0,3531.0,14400.0,1912.0,7000000.0
4033,,Kungsholmen Norr Mälarstrand,94444,2945000,1.0,36.0,1269.0,3000.0,1931.0,3400000.0
4034,,ödermalm,83143,2595000,1.0,35.0,2056.0,7859.0,1929.0,2910000.0
4035,,,83929,4475000,2.0,56.0,3221.0,4900.0,1929.0,4700000.0
4036,,Kungsholmen/Norr Mälarstrand,79032,4495000,2.5,62.0,4388.0,1939.0,,4900000.0
4037,,Vasastan - Östermalm,105682,4750000,2.0,44.0,1996.0,3.0,1913.0,4650000.0
4038,,Vasastan - Atlas,81048,4955000,2.0,62.0,2119.0,2400.0,1928.0,5025000.0
4039,,Katarina - Rosenlundshöjden,75000,6350000,3.0,80.0,4415.0,6130.0,2019.0,6000000.0
4040,,ödermalm/Sofia,72297,4960000,3.5,74.0,4209.0,5484.0,1997.0,5350000.0
4041,,Kungsholmen,91406,2795000,1.0,32.0,1648.0,5400.0,1904.0,2925000.0
4042,,Katarina/Sofia,81618,4895000,2.0,68.0,2389.0,7470.0,1931.0,5550000.0
4043,,ödermalm - Maria,64444,5995000,4.0,90.0,4415.0,12804.0,1968.0,5800000.0
4044,,Vasastan,69661,3995000,2.0,59.0,3643.0,6600.0,1936.0,4110000.0
4045,,Vasastan,94737,4095000,2.0,47.5,2006.0,8400.0,1906.0,4500000.0
4046,,Vasastan/Torsplan,81099,7250000,4.0,91.0,4605.0,15288.0,2018.0,7380000.0
4047,,ödermalm,67614,2975000,1.5,44.0,2408.0,11496.0,1927.0,
4048,,Vasastan - Norrmalm,120536,5995000,2.0,56.0,2420.0,7200.0,1928.0,6750000.0
4049,,ödermalm,86957,3495000,2.0,46.0,2256.0,6108.0,1929.0,4000000.0
4050,,,94872,2995000,1.0,39.0,1854.0,3300.0,1942.0,3700000.0
4051,,Vasastan,106383,4495000,2.0,47.0,1455.0,8316.0,1913.0,5000000.0
4052,,Kungsholmen,96875,2675000,1.5,32.0,1359.0,4000.0,1963.0,3100000.0
4053,,ödermalm,76471,3950000,1.5,51.0,2438.0,5000.0,1856.0,3900000.0
4054,,Vasastan - Atlas,88000,2995000,2.0,37.5,2034.0,5778.0,1929.0,3300000.0
4055,,ödermalm,100000,4100000,2.0,45.0,2191.0,7100.0,1933.0,4500000.0
4056,,Vasastan,81818,6150000,3.0,77.0,3545.0,8000.0,1979.0,6300000.0
4057,,Vasastan - Östermalm,114398,9495000,3.0,83.0,3251.0,15.0,1913.0,9495000.0
4058,,Östermalm,104902,9950000,3.0,102.0,5531.0,8400.0,2012.0,10700000.0
4059,,Maria,59774,3850000,3.0,66.5,5070.0,7554.0,1991.0,3975000.0
4060,,Högalid,84375,3795000,2.0,48.0,2733.0,6540.0,1894.0,4050000.0
4061,,irkastan,97222,3500000,2.0,36.0,2269.0,9200.0,1911.0,3500000.0
4062,,Kungsholmen - Hornsbergs Strand,68651,3795000,2.0,63.0,3341.0,7680.0,2011.0,4325000.0
4063,,Kungsholmen - Kungsholms strand,95732,7850000,3.0,82.0,3760.0,15700.0,2013.0,7850000.0
4064,,Östermalm,108099,6975000,2.0,71.0,3169.0,5400.0,1886.0,7675000.0
4065,,Kungsholmen,61587,7895000,4.0,126.0,4352.0,5604.0,1921.0,7760000.0
4066,,Kungsholmen,91089,4275000,2.0,50.5,1189.0,2040.0,1930.0,4600000.0
4067,,Kungsholmen,102308,3325000,2.0,32.5,2548.0,5564.0,1934.0,3325000.0
4068,,Vasastan / Birkastan,80952,5200000,2.0,63.0,3396.0,1500.0,1913.0,5100000.0
4069,,Vasastan - Röda Bergen,107500,2550000,1.0,28.0,1694.0,6696.0,1925.0,3010000.0
4070,,ödermalm-Sofo,90000,4200000,2.0,50.0,2120.0,5400.0,1903.0,4500000.0
4071,,Vasastan,77692,5190000,3.0,65.0,2771.0,1824.0,2000.0,5050000.0
4072,,Vasastan,96528,5995000,3.0,72.0,2678.0,7000.0,1929.0,6950000.0
4073,,Kungsholmen Stadshagen,91212,2495000,2.0,33.0,1425.0,2400.0,1949.0,3010000.0
4074,,irkastan - Vasastan,100000,4875000,2.0,55.0,1835.0,4200.0,1906.0,5500000.0
4075,,ödermalm - Sofia,97826,7350000,4.0,92.0,4774.0,11880.0,1914.0,9000000.0
4076,,Kungsholmen Fredhäll,61972,4495000,2.0,71.0,3015.0,7176.0,1931.0,4400000.0
4077,,Vasastan,94318,3725000,2.0,44.0,2226.0,4200.0,1903.0,4150000.0
4078,,Östermalm,115385,12000000,4.0,117.0,1030.0,11900.0,1928.0,13500000.0
4079,,Östermalm,111842,3975000,1.0,38.0,1654.0,7.0,4800.0,1882.0
4080,,Kungsholmen,68605,2995000,1.0,43.0,2206.0,3600.0,1962.0,2950000.0
4081,,Östermalm,108019,10995000,3.5,106.0,3998.0,6500.0,1929.0,11450000.0
4082,,Vasastan - Sibirien,72764,4475000,2.0,61.5,2839.0,6600.0,1973.0,4475000.0
4083,,Katarina,102414,2750000,1.0,29.0,1153.0,6500.0,1926.0,2970000.0
4084,,Kungsholmen/Thorildsplan,96296,2395000,1.5,27.0,1467.0,8130.0,1929.0,2600000.0
4085,,Kungsholmen - Fredhäll,67797,3950000,3.0,59.0,3418.0,6360.0,1935.0,4000000.0
4086,,Östermalm,125000,14000000,3.0,112.0,4776.0,22300.0,1883.0,14000000.0
4087,,Vasastan,113226,5295000,2.0,62.0,2170.0,8.0,5280.0,1927.0
4088,,ödermalm,63636,4000000,3.0,66.0,4318.0,6060.0,1941.0,4200000.0
4089,,,109310,2995000,1.0,29.0,1610.0,3000.0,1887.0,3170000.0
4090,,Östermalm,113889,3350000,2.0,36.0,1470.0,6440.0,1934.0,4100000.0
4091,,Östermalm,111429,2995000,1.0,35.0,1190.0,8104.0,1879.0,3900000.0
4092,,Kungsholmen,86364,4750000,3.0,55.0,2775.0,4800.0,1931.0,4750000.0
4093,,Kungsholmen,77570,3995000,2.0,53.5,3473.0,6100.0,2015.0,4150000.0
4094,,Östermalm,111111,8875000,4.0,81.0,3748.0,6000.0,1936.0,9000000.0
4095,,Vasastan - Birkastan,108929,3150000,1.0,28.0,1678.0,5400.0,1928.0,3050000.0
4096,,Östermalm,102703,3695000,1.0,37.0,2137.0,3600.0,1940.0,3800000.0
4097,,ödermalm,86842,6495000,3.0,76.0,2884.0,4800.0,1889.0,6600000.0
4098,,Vasastan,84337,6590000,3.5,83.0,3702.0,11160.0,1928.0,7000000.0
4099,,Vasastan,81609,3395000,1.0,43.5,1822.0,4600.0,1927.0,3550000.0
4100,2019-03-31,"Andel i bostadsförening -

    Vasastan - Birkastan",74306,5495000,2.0,72.0,2617.0,1904.0,,5350000.0
4101,2019-03-31,ödermalm - Katarina,81494,2995000,2.0,43.5,2486.0,5200.0,1927.0,3545000.0
4102,2019-03-31,Kungsholmen Nedre,75269,6795000,3.5,93.0,5217.0,4800.0,1882.0,7000000.0
4103,2019-03-31,Vasastan,77536,5250000,2.0,69.0,3485.0,2500.0,1913.0,5350000.0
4104,2019-03-31,ödermalm / Hornstull,96176,2695000,1.5,34.0,2189.0,8508.0,1929.0,3270000.0
4105,2019-03-30,Vasastan,65079,3995000,3.0,63.0,3276.0,5500.0,1969.0,4100000.0
4106,2019-03-30,Vasastan,87209,3495000,2.0,43.0,2629.0,5200.0,1936.0,3750000.0
4107,2019-03-30,ödermalm Maria,94087,3250000,1.5,38.9,1079.0,9576.0,1904.0,3660000.0
4108,2019-03-30,ödermalm,58041,4295000,3.0,74.0,2315.0,4000.0,1982.0,4295000.0
4109,2019-03-30,Kungsholmen,94737,3195000,2.0,38.0,2917.0,3429.0,1934.0,3600000.0
4110,2019-03-29,Östermalm,100000,2495000,1.0,28.0,1354.0,4500.0,1934.0,2800000.0
4111,2019-03-29,Vasastan,77670,16500000,7.0,206.0,6985.0,10500.0,1889.0,16000000.0
4112,2019-03-29,Katarina,84810,2995000,2.0,39.5,2395.0,6000.0,1927.0,3350000.0
4113,2019-03-29,Hornstull,69875,2795000,1.0,40.0,2988.0,5500.0,1883.0,2795000.0
4114,2019-03-29,Kungsholmen,80597,5495000,3.0,67.0,3219.0,6600.0,2012.0,5400000.0
4115,2019-03-29,Kungsholmen - Fredhäll,81944,2695000,2.0,36.0,2630.0,4080.0,1932.0,2950000.0
4116,2019-03-29,Kungsholmen,86667,2395000,1.0,30.0,1372.0,3960.0,1930.0,2600000.0
4117,2019-03-29,Östermalm/Strandvägen,121774,7450000,2.0,62.0,2354.0,14400.0,1886.0,7550000.0
4118,2019-03-29,Kungsholmen Fridhemsplan,74627,4295000,3.0,67.0,3370.0,9216.0,1993.0,5000000.0
4119,2019-03-29,Kungsholmen,84286,2695000,1.5,35.0,1568.0,4920.0,1928.0,2950000.0
4120,2019-03-29,Zinkensdamm,92456,4650000,2.0,57.0,2909.0,6468.0,1906.0,5270000.0
4121,2019-03-29,Kungsholmen,89048,3495000,2.0,42.0,2230.0,2400.0,1934.0,3740000.0
4122,2019-03-29,Vasastan,107614,4490000,2.0,44.0,883.0,1915.0,,4735000.0
4123,2019-03-29,Hornstull,82813,2465000,1.0,32.0,2145.0,5196.0,1911.0,2650000.0
4124,2019-03-29,Vasastan,79412,4950000,3.0,68.0,2827.0,5940.0,1926.0,5400000.0
4125,2019-03-29,Kungsholmen,72619,6300000,3.0,84.0,3079.0,4740.0,1982.0,6100000.0
4126,2019-03-29,Kungsholmen Thorildsplan,97917,2075000,1.0,24.0,1443.0,2400.0,1936.0,2350000.0
4127,2019-03-29,Katarina/Sofia,68072,5395000,3.5,83.0,3953.0,6000.0,1973.0,5650000.0
4128,2019-03-29,,101563,2895000,2.0,32.0,2518.0,2174.0,1934.0,3250000.0
4129,2019-03-29,Östermalm,101786,3995000,2.0,42.0,1976.0,4332.0,1886.0,4275000.0
4130,2019-03-29,Hagastaden,73049,2995000,2.0,41.0,2610.0,3480.0,2018.0,2995000.0
4131,2019-03-29,Kungsholmen,90854,3495000,2.0,41.0,2359.0,3500.0,1931.0,3725000.0
4132,2019-03-29,Vasastan,107353,2995000,2.0,34.0,2074.0,5500.0,1916.0,3650000.0
4133,2019-03-28,Vasastan/Norralm,120833,2495000,1.0,24.0,1952.0,4000.0,1941.0,2900000.0
4134,2019-03-28,Kungsholmen/Rådhusparken,85938,5500000,2.0,64.0,3669.0,10064.0,1902.0,5500000.0
4135,2019-03-28,Vasastan - Birkastan,112727,2295000,1.0,22.0,1470.0,3420.0,1928.0,2480000.0
4136,2019-03-28,fia,77157,7395000,4.0,102.0,3803.0,14244.0,1993.0,7870000.0
4137,2019-03-28,Katarina,83712,4950000,2.0,66.0,3781.0,4200.0,1912.0,
4138,2019-03-28,Katarina - Rosenlundshöjden,79348,7300000,4.0,92.0,4913.0,9030.0,2019.0,7300000.0
4139,2019-03-28,fia,68590,5150000,3.5,78.0,3392.0,9452.0,1930.0,5350000.0
4140,2019-03-28,Kungsholmen,104167,1995000,1.0,24.0,1706.0,4435.0,1938.0,2500000.0
4141,2019-03-28,ödermalm,76190,5895000,4.0,84.0,2712.0,8400.0,1982.0,6400000.0
4142,2019-03-28,Kungsholmen - Fredhäll,72283,2995000,2.0,46.0,2932.0,7776.0,1939.0,3325000.0
4143,2019-03-28,Kungsholmen - Hornsbergs Strand,73889,2995000,2.0,45.0,2677.0,6600.0,2012.0,3325000.0
4144,2019-03-28,Östermalm,115238,10950000,5.0,105.0,3167.0,6000.0,1926.0,12100000.0
4145,2019-03-28,Kungsholmen,90652,3850000,2.0,46.0,1456.0,2040.0,1926.0,4170000.0
4146,2019-03-28,Östermalm,77273,4500000,2.0,55.0,1929.0,6600.0,1889.0,4250000.0
4147,2019-03-28,ödermalm,75000,8475000,3.5,113.0,4533.0,11400.0,1934.0,8475000.0
4148,2019-03-28,Kungsholmen,87500,2595000,1.0,32.0,1600.0,5400.0,1913.0,2800000.0
4149,2019-03-28,Vasastan/Norrmalm,84756,3250000,2.0,41.0,1804.0,3972.0,1923.0,3475000.0
4150,2019-03-28,Kungsholmen,81098,6295000,3.0,82.0,4118.0,4800.0,1903.0,6650000.0
4151,2019-03-28,Vasastan,72973,5290000,2.0,74.0,3102.0,7380.0,1920.0,5400000.0
4152,2019-03-28,Vasastan,92718,8975000,3.0,103.0,3666.0,8400.0,1881.0,9550000.0
4153,2019-03-28,ödermalm Maria,65054,5650000,4.0,93.0,4472.0,7200.0,1987.0,6050000.0
4154,2019-03-28,Östermalm,109375,3150000,1.0,32.0,1900.0,3480.0,1899.0,3500000.0
4155,2019-03-28,Kungsholmen Thorildsplan,62185,4695000,3.0,75.5,3296.0,12480.0,1980.0,4695000.0
4156,2019-03-28,ödermalm Katarina,72917,5275000,3.0,72.0,1764.0,5300.0,1934.0,5250000.0
4157,2019-03-28,ödermalm,89333,4950000,2.0,60.0,2524.0,8300.0,1910.0,5360000.0
4158,2019-03-27,Kungsholmen - Kristineberg,86486,3230000,2.0,37.0,2462.0,1800.0,1934.0,3200000.0
4159,2019-03-27,Östermalm,110101,10900000,4.0,99.0,3805.0,14600.0,1908.0,10900000.0
4160,2019-03-27,,97635,6295000,3.0,74.0,2907.0,8400.0,1983.0,7225000.0
4161,2019-03-27,Vasastan - Sibirien,116563,7950000,4.0,80.0,977.0,8400.0,1903.0,9325000.0
4162,2019-03-27,Vasastan / Norrmalm,130000,2750000,1.0,25.0,1404.0,2400.0,1939.0,3250000.0
4163,2019-03-27,Hagastaden,82927,3250000,2.0,41.0,2610.0,5400.0,2018.0,3400000.0
4164,2019-03-27,ödermalm / Sofia,108000,2195000,1.0,25.0,1150.0,6372.0,1929.0,2700000.0
4165,2019-03-27,Vasastan,104830,8495000,3.0,88.0,3455.0,4920.0,1901.0,9225000.0
4166,2019-03-27,Vasastan,86000,8700000,5.0,100.0,3757.0,13.0,4500.0,1907.0
4167,2019-03-27,Östermalm,102151,9500000,4.0,93.0,4622.0,7.0,1896.0,9500000.0
4168,2019-03-27,ödermalm Sofia,78723,3495000,2.0,47.0,2111.0,4500.0,1929.0,3700000.0
4169,2019-03-27,ödermalm Högalid,87500,4975000,2.0,56.0,2666.0,9206.0,1930.0,4900000.0
4170,2019-03-27,Vasastan Sibirien,88542,5750000,2.5,72.0,2640.0,9.0,1897.0,6375000.0
4171,2019-03-27,Östermalm - Vasastan,98889,3850000,2.0,45.0,2359.0,4200.0,1904.0,4450000.0
4172,2019-03-27,ödermalm - Mariaberget,100909,4675000,2.0,55.0,2453.0,5500.0,1945.0,5550000.0
4173,2019-03-27,,102105,4995000,2.0,57.0,1355.0,5200.0,1902.0,5820000.0
4174,2019-03-26,Kungsholmen,84615,2995000,2.0,39.0,1972.0,6616.0,1927.0,
4175,2019-03-26,Kungsholmen Hornsbergs Strand,92000,6900000,3.0,75.0,4350.0,8000.0,2013.0,6900000.0
4176,2019-03-26,Katarina,79512,2995000,1.5,41.0,1681.0,8460.0,1929.0,3260000.0
4177,2019-03-26,Kungsholmen/Rådhusparken,98519,2350000,1.5,27.0,1436.0,780.0,1932.0,2660000.0
4178,2019-03-26,Kungsholmen/Fridhemsplan,92537,5395000,3.0,67.0,2427.0,3396.0,1885.0,6200000.0
4179,2019-03-26,Kungsholmen - Fredhäll,93103,2395000,1.5,29.0,1712.0,8616.0,1932.0,2700000.0
4180,2019-03-26,,71316,5995000,3.0,95.0,4307.0,8340.0,2006.0,6775000.0
4181,2019-03-26,Kungsholmen - Hornsbergs Strand,78191,7500000,4.0,94.0,4101.0,8000.0,2012.0,7350000.0
4182,2019-03-26,ödermalm - Högalid,165217,5400000,2.0,46.0,2182.0,6600.0,1929.0,7600000.0
4183,2019-03-26,ödermalm - Sofia,107377,6375000,2.0,61.0,3571.0,9.0,6600.0,1929.0
4184,2019-03-26,Kungsholmen,97059,2695000,2.0,34.0,2250.0,5400.0,1927.0,3300000.0
4185,2019-03-26,Vasastan,90000,5995000,3.0,70.0,3797.0,7800.0,1927.0,6300000.0
4186,2019-03-26,Mosebacke,77353,4490000,2.0,68.0,3180.0,9000.0,1904.0,5260000.0
4187,2019-03-26,Mariatorget,109821,2495000,1.0,28.0,1064.0,6800.0,1893.0,3075000.0
4188,2019-03-26,Vasastan - Atlasområdet,110000,2295000,1.0,23.0,1306.0,4500.0,1927.0,2530000.0
4189,2019-03-26,Vasastan,108140,3850000,2.0,43.0,2345.0,5796.0,1939.0,4650000.0
4190,2019-03-26,Vasastan,100204,4195000,2.0,49.0,836.0,6500.0,1898.0,4910000.0
4191,2019-03-26,Fredhäll,80263,2675000,2.0,38.0,2043.0,5940.0,1931.0,3050000.0
4192,2019-03-26,Vasastan,81048,4725000,3.0,62.0,2854.0,5000.0,1981.0,5025000.0
4193,2019-03-26,Vasastan,89333,6275000,2.0,75.0,1875.0,4000.0,1926.0,6700000.0
4194,2019-03-26,Vasastan/Birkastan,90909,4650000,2.0,55.0,1593.0,4500.0,1911.0,5000000.0
4195,2019-03-26,Kungsholmen,74074,5975000,3.0,81.0,5377.0,4260.0,1935.0,6000000.0
4196,2019-03-25,Östermalm,86486,5995000,2.0,74.0,2176.0,3285.0,1891.0,6400000.0
4197,2019-03-25,fia,95455,2695000,2.0,33.0,2113.0,6000.0,1940.0,3150000.0
4198,2019-03-25,Östermalm,91096,6500000,4.0,73.0,3984.0,12004.0,1942.0,6650000.0
4199,2019-03-25,,82800,3750000,2.0,50.0,2823.0,4800.0,1936.0,4140000.0
4200,2019-03-25,Kungsholmen Nedre,82903,2350000,1.5,31.0,2471.0,3454.0,1938.0,2570000.0
4201,2019-03-25,Vasastan,72432,5000000,2.5,74.0,3245.0,8224.0,1936.0,5360000.0
4202,2019-03-25,Kungsholmen,64800,4995000,3.0,75.0,3830.0,6200.0,2012.0,4860000.0
4203,2019-03-25,Katarina / Södermalm,90000,2900000,1.0,35.0,1489.0,5280.0,1945.0,3150000.0
4204,2019-03-25,Fredhäll,97097,2495000,1.5,31.0,701.0,4800.0,1937.0,3010000.0
4205,2019-03-24,Katarina,79661,4495000,2.0,59.0,3084.0,4300.0,1905.0,4700000.0
4206,2019-03-24,Kungsholmen,87838,6250000,3.0,74.0,3575.0,6600.0,1928.0,6500000.0
4207,2019-03-24,ödermalm Högalid,77907,6450000,3.0,86.0,3341.0,6000.0,1988.0,6700000.0
4208,2019-03-24,Kungsholmen,94521,2995000,2.0,36.5,2825.0,4368.0,1934.0,3450000.0
4209,2019-03-23,ödermalm,80000,3895000,2.0,55.0,3408.0,10927.0,1927.0,
4210,2019-03-22,Kungsholmen/Kungsholmstorg,70755,3495000,2.0,53.0,2459.0,8000.0,1932.0,3750000.0
4211,2019-03-22,"Andel i bostadsförening -

    Vasastan - Odenplan",95822,6995000,4.0,73.0,3008.0,1888.0,,6995000.0
4212,2019-03-22,Katarina,67485,5575000,3.0,81.5,3881.0,7145.0,1973.0,5500000.0
4213,2019-03-22,Kungsholmen/Fridhemsplan,82090,4995000,3.0,67.0,2724.0,7900.0,1943.0,5500000.0
4214,2019-03-22,ödermalm/Maria,82778,3275000,2.0,45.0,2884.0,6780.0,1992.0,3725000.0
4215,2019-03-22,Kungsholmen,102027,2995000,2.0,37.0,1312.0,7944.0,1902.0,3775000.0
4216,2019-03-22,Vasastan,91522,8995000,4.0,115.0,1807.0,7200.0,1969.0,10525000.0
4217,2019-03-22,Kungsholmen,92574,8500000,4.0,101.0,5516.0,9600.0,1920.0,9350000.0
4218,2019-03-22,Fredhäll,71579,3750000,2.0,57.0,3282.0,3100.0,1932.0,4080000.0
4219,2019-03-22,Vasastan,87288,4750000,2.5,59.0,2453.0,1910.0,,5150000.0
4220,2019-03-22,Vasastan/Birkastan,87188,6400000,3.0,80.0,3556.0,7140.0,1927.0,6975000.0
4221,2019-03-22,Vasastan Norrmalm Östermalm,116506,7275000,3.0,72.7,3472.0,15.8,1928.0,8470000.0
4222,2019-03-22,ödermalm Sofia,87879,2750000,2.0,33.0,1946.0,4680.0,1933.0,2900000.0
4223,2019-03-22,ödermalm Katarina,81579,4700000,2.0,57.0,2385.0,6300.0,1929.0,4650000.0
4224,2019-03-22,ödermalm Sofia,70380,4990000,3.0,79.0,4509.0,5400.0,1994.0,5560000.0
4225,2019-03-22,Östermalm / Norrmalm,98077,7500000,2.0,78.0,0.0,6000.0,1898.0,7650000.0
4226,2019-03-22,Östermalm,94643,2650000,1.0,28.0,1354.0,2900.0,1934.0,2650000.0
4227,2019-03-21,Högalid,89063,7650000,4.0,96.0,4856.0,7200.0,1913.0,
4228,2019-03-21,fia,77381,2895000,1.0,42.0,1534.0,1800.0,1906.0,3250000.0
4229,2019-03-21,Kungsholmen/Fridhemsplan,120250,1995000,1.0,20.0,1050.0,4500.0,1933.0,2405000.0
4230,2019-03-21,Kungsholmen Fredhäll,107000,1895000,1.5,20.0,954.0,3024.0,1931.0,2140000.0
4231,2019-03-21,,91797,5150000,3.0,64.0,3545.0,10284.0,1887.0,5875000.0
4232,2019-03-21,Östermalm,126316,1995000,1.0,19.0,954.0,3000.0,1950.0,2400000.0
4233,2019-03-21,Kungsholmen,73563,2950000,1.0,43.5,747.0,1200.0,1972.0,3200000.0
4234,2019-03-21,Kungsholmen - Hornsbergs Strand,85455,6350000,3.0,82.5,3082.0,6700.0,2015.0,7050000.0
4235,2019-03-21,Vasastan,78014,15500000,3.5,141.0,6608.0,51.0,1897.0,11000000.0
4236,2019-03-21,City/Norrmalm - Vasastan,106071,6750000,3.5,70.0,3928.0,7400.0,1939.0,7425000.0
4237,2019-03-21,Vasastan,98485,2795000,1.0,33.0,2248.0,4200.0,1929.0,3250000.0
4238,2019-03-21,Kungsholmen Fridhemsplan,87000,4195000,2.0,50.0,3192.0,5104.0,2001.0,4350000.0
4239,2019-03-21,Vasastan,101875,8375000,3.0,80.0,4068.0,21.0,7380.0,1929.0
4240,2019-03-21,Vasastan/Östermalm,90726,5195000,3.0,62.0,2861.0,3600.0,1902.0,5625000.0
4241,2019-03-21,Kungsholmen - Hornsbergs strand,80000,7950000,4.0,100.0,4302.0,8200.0,2012.0,8000000.0
4242,2019-03-21,Kungsholmen - Fredhäll,71186,3895000,3.0,59.0,2906.0,7400.0,1935.0,4200000.0
4243,2019-03-21,ödermalm,81795,2795000,1.5,39.0,2137.0,3681.0,1931.0,3190000.0
4244,2019-03-21,Vasastan/Birkastan,86910,7500000,4.0,93.2,4546.0,17290.0,1906.0,
4245,2019-03-21,Gamla Stan,102128,4800000,2.0,47.0,1523.0,6000.0,1780.0,4800000.0
4246,2019-03-21,ödermalm SoFo,83016,4975000,2.0,63.0,2293.0,6600.0,1914.0,5230000.0
4247,2019-03-21,Kungsholmen,89583,3995000,2.0,48.0,2018.0,4913.0,1938.0,4300000.0
4248,2019-03-21,Fredhäll,79762,2895000,2.0,42.0,2217.0,6924.0,1931.0,3350000.0
4249,2019-03-20,Vasastan - City/Norrmalm,89804,4495000,2.0,51.0,3149.0,7200.0,1929.0,4580000.0
4250,2019-03-20,Kungsholmen/Fridhemsplan,85109,3495000,2.0,46.0,2287.0,7776.0,1930.0,3915000.0
4251,2019-03-20,,98182,8750000,5.0,110.0,5259.0,8937.0,1914.0,10800000.0
4252,2019-03-20,Kungsholmen/Fridhemsplan,79808,3995000,2.0,52.0,2889.0,4400.0,1930.0,4150000.0
4253,2019-03-20,,89714,2695000,1.0,35.0,2204.0,4200.0,1936.0,3140000.0
4254,2019-03-20,Hornsbergs Strand,81395,3395000,2.0,43.0,1909.0,7800.0,2011.0,3500000.0
4255,2019-03-20,Kungsholmen,68269,3495000,1.5,52.0,2148.0,6600.0,1932.0,3550000.0
4256,2019-03-20,Fo,75510,3699000,2.0,49.0,2578.0,3240.0,1927.0,3700000.0
4257,2019-03-20,ödermalm Katarina,97778,2395000,1.0,27.0,1069.0,3600.0,1929.0,2640000.0
4258,2019-03-20,Thorildsplan,101818,2195000,1.0,27.5,1425.0,8000.0,1929.0,2800000.0
4259,2019-03-20,Kungsholmen,107895,4100000,2.0,38.0,3070.0,18.0,4600.0,1897.0
4260,2019-03-20,Kungsholmen,90000,5495000,3.0,67.0,2352.0,5400.0,1926.0,6030000.0
4261,2019-03-20,Kungsholmen - Fridhemsplan,86988,6950000,3.0,83.0,4558.0,6600.0,1898.0,7220000.0
4262,2019-03-20,ödermalm Högalid,81818,3150000,2.0,44.0,2551.0,7596.0,1931.0,3600000.0
4263,2019-03-20,Vasastan,91489,3995000,2.0,47.0,2499.0,4440.0,1924.0,4300000.0
4264,2019-03-20,Mariaberget-Södermalm,82143,4195000,2.0,56.0,2912.0,7800.0,1897.0,4600000.0
4265,2019-03-20,Vasastan,103933,8750000,3.0,89.0,4267.0,1885.0,,9250000.0
4266,2019-03-20,Vasastan,93500,4050000,2.0,50.0,2118.0,5018.0,1906.0,4675000.0
4267,2019-03-20,Hagastaden,81146,3895000,2.0,48.0,2944.0,3480.0,2018.0,3895000.0
4268,2019-03-20,Kungsholmen Lindhagen,66216,4995000,3.0,74.0,3795.0,6000.0,2013.0,4900000.0
4269,2019-03-20,Östermalm,88529,6495000,3.0,85.0,3531.0,4800.0,1969.0,7525000.0
4270,2019-03-20,ödermalm,91622,2795000,2.0,37.0,1978.0,3000.0,1928.0,3390000.0
4271,2019-03-20,"Andel i bostadsförening -

    Vasastan",85526,5995000,2.5,76.0,3151.0,5000.0,1917.0,6500000.0
4272,2019-03-19,Vasastan,98000,4250000,2.0,50.0,1682.0,5400.0,1890.0,4900000.0
4273,2019-03-19,Maria,77239,9950000,4.5,134.0,4946.0,7810.0,1909.0,10350000.0
4274,2019-03-19,Vasastan,70635,4295000,3.0,63.0,3674.0,4691.0,1916.0,4450000.0
4275,2019-03-19,Maria,78169,5750000,3.0,71.0,4268.0,7100.0,1906.0,5550000.0
4276,2019-03-19,Katarina,87067,5950000,3.0,75.0,2545.0,10956.0,1925.0,6530000.0
